"문화공간코드","문화공간명","교통구분코드","교통구분명","교통정보"
"100047","이스탄불 문화원","T","버스정류장","강남역"
"100052","유시어터","S","지하철","7호선 청담 (4번출구)"
"100067","강동도서관","S","지하철","지하철5호선(상일동행) 길동역 2번 출구"
"100099","세종대학교 대양홀","S","지하철","7호선 어린이 대공원 역 6번출구"
"100097","몽골문화원","S","지하철","5호선 광나루역 1번출구"
"100094","서울악스","B","간선버스","130 342 370"
"100092","호림박물관","G","지선버스","5413 5520 5521 5525 5528 5530 5535 6512"
"100086","서울시립미술관 남서울분관","T","버스정류장","사당역"
"100085","뉴시네마","B","간선버스","106 129 303 388 588"
"100081","강서구민회관","R","광역버스","9600 9601"
"100075","강북문화정보센터","G","지선버스","5 1124"
"100073","한국점자도서관","S","지하철","8호선 암사역(3번 출구)"
"100023","김치박물관","S","지하철","2호선 삼성 (6번출구)"
"100026","코엑스전시장","S","지하철","2호선 삼성역"
"100039","도산안창호 기념관","S","지하철","③호선 압구정역 2번 출구 2번 출구 9407(R) 301(B) 2411(G) 440(B) 4212(G) 등  | ⑦호선 강남구청역 3번 출구 3번 출구 3011(G) 도산공원 하차 4번 출구 뒤쪽 301(B) 342(B) 등 디자이너클럽 하차"
"100049","태권도기념관","B","간선버스","140 144 145 146 360 400 402 420 470 471 730"
"100069","강동어린이회관아이누리홀","S","지하철","8호선 강동구청역 하차 2번 또는 3번출구 강동구청 삼거리에서 올림픽공원 방향으로 도보로 2분거리"
"100019","백암아트홀","B","간선버스","301 341 631 360 362 640 730"
"100063","카이스갤러리","T","버스정류장","청담동"
"100060","박영덕화랑","G","지선버스","4419 강남07"
"100057","갤러리 원 (원화랑)","G","지선버스","4418 4419"
"100047","이스탄불 문화원","A","공항버스","609"
"100046","국기원","T","버스정류장","강남역"
"100046","국기원","A","공항버스","609"
"100045","LIG아트홀","R","광역버스","9100 9200 9300 9400 9404 9408 9409 9410 9411 9412 9503"
"100043","웅진씽크빅아트홀(구 계몽아트홀)","B","간선버스","146 360 472 730"
"100039","도산안창호 기념관","A","공항버스","6010"
"100037","표갤러리","B","간선버스","143 361 362 472"
"100036","예화랑","B","간선버스","143 361 362 472"
"100035","어반아트","G","지선버스","3422 4312 4411 4422"
"100026","코엑스전시장","A","공항버스","600"
"100023","김치박물관","R","광역버스","9407"
"100020","코엑스 오디토리움","B","간선버스","143 146 363 401"
"100015","KT&G 상상아트홀","G","지선버스","4411 4418 4419"
"100013","강남구민회관강당","S","지하철","3호선 대치역 6번 출구"
"100010","브로드웨이","S","지하철","3호선 신사 (1번출구)"
"100010","브로드웨이","R","광역버스","9405"
"100003","경기여고 경운박물관","B","간선버스","143 402 420"
"100406","선돌극장","S","지하철","4호선 혜화역 1번출구"
"100893","무계원","S","지하철","지하철 3호선 경복궁역 3번 출구 지하철 5호선 광화문역 2번 출구"
"100893","무계원","G","지선버스","1020 7022 7212"
"100893","무계원","T","버스정류장","부암동주민센터 무계원(01-138 01-139)"
"100156","경희대학교 자연사박물관","B","간선버스","147 (월계동 - 도곡동) 261 (장위동 - 영등포)"
"100155","경희대학교 중앙박물관","B","간선버스","120 147 261 273"
"100153","동대문구정보화도서관","S","지하철","1호선 회기역(1번출구)"
"100157","동작도서관","S","지하철","지하철 7호선 장승백이역 6번 출구"
"100152","서울시립대학교 박물관","T","버스정류장","15번17번19번 57번"
"100150","서울약령시한의약박물관","G","지선버스","0013 1147 2012-02 2112 2219 2221 2233"
"100148","동대문도서관","S","지하철","1호선 신설동역6번 2호선 신설동역 10번(동대문도서관 출구)2분여 소요"
"100141","덕성여자대학교 박물관","S","지하철","4호선 수유역에서 하차 -> 덕성여대행 버스이용"
"100140","옹기민속박물관","B","간선버스","101 144 151 170"
"100136","노원구민체육센터","Y","순환버스","노원 09"
"100132","롯데시네마 노원","B","간선버스","02 105 146"
"100129","노원정보도서관","G","지선버스","1137"
"100010","브로드웨이","G","지선버스","1411 4212 4312 4417 4421 4422 4424"
"100119","평강성서유물박물관","S","지하철","지하철 1호선 오류역 2번출구 도보로 3분거리"
"100116","구로구민회관 대강당","G","지선버스","5626 5619 6441"
"100112","고척도서관","T","버스정류장","세곡초등학교 앞"
"100111","건국대학교 박물관","T","버스정류장","건국대병원앞: 2217 2222 3216 (군자역방향) 3217 4212"
"100110","건국대학교 새천년대공연장","G","지선버스","건국대병원앞 : 2217 2222 3216 (군자역방향) 3217 4212"
"100106","나루아트센터","Y","순환버스","4-1"
"100103","유니버설아트센터","R","광역버스","9301 9403"
"100104","어린이회관","G","지선버스","4212 3216"
"100103","유니버설아트센터","S","지하철","5호선 아차산 (4번출구)"
"100100","세종대학교 박물관","S","지하철","지하철 7호선 어린이대공원역"
"100099","세종대학교 대양홀","T","버스정류장","어린이 대공원 : 721 3216 4212 후문 : (세종초등학교 앞) 240 2012 2013"
"100093","프리머스 신림","S","지하철","2호선 신림역 7번출구"
"100092","호림박물관","B","간선버스","504 651"
"100082","강서도서관","G","지선버스","6623 6714 5616 6629 6715"
"100081","강서구민회관","B","간선버스","161 604 606"
"100075","강북문화정보센터","S","지하철","미아삼거리역23번출구 / 수유역1번출구"
"100074","대지극장","T","버스정류장","미아삼거리"
"100073","한국점자도서관","B","간선버스","340"
"100067","강동도서관","G","지선버스","3412 3413"
"100065","고덕평생학습관","T","버스정류장","고덕평생학습관 앞"
"100063","카이스갤러리","G","지선버스","3219"
"100060","박영덕화랑","A","공항버스","606"
"100057","갤러리 원 (원화랑)","T","버스정류장","청담초등학교"
"100050","밀알학교 세라믹 팔레스홀","T","버스정류장","일반버스 16번 3219번 3413번 4419번 또는 삼성역?수서간 마을버스(강남1번)를 타고 밀알학교 세라믹팔레스홀 앞에서 내리시면 됩니다."
"100049","태권도기념관","S","지하철","2호선 강남 (8번출구) 국기원방면국기원내위치"
"100049","태권도기념관","R","광역버스","1550 9100 9200 9300 9400 9404 9405 9406 9408 9409 9410 9411 9412 9503 9700"
"100047","이스탄불 문화원","G","지선버스","4312 4417 4420 4421 4422 4424 5412"
"100046","국기원","G","지선버스","4312 4417 4420 4421 4422 4424 5412"
"100045","LIG아트홀","S","지하철","2호선 강남역 8번출구 2호선 역삼역 4번출구(도보 10분)"
"100043","웅진씽크빅아트홀(구 계몽아트홀)","T","버스정류장","선릉역"
"100039","도산안창호 기념관","T","버스정류장","도산공원 정류장영동소방서 정류장씨네시티 정류장디자이너클럽 정류장"
"100037","표갤러리","R","광역버스","9405"
"100036","예화랑","R","광역버스","9405"
"100035","어반아트","B","간선버스","143 361 362472"
"100026","코엑스전시장","T","버스정류장","삼성역"
"100023","김치박물관","T","버스정류장","무역센터"
"100023","김치박물관","A","공항버스","602-1 606 도심터미널"
"100022","강남도서관","S","지하철","7호선 강남구청역 1번출구"
"100020","코엑스 오디토리움","R","광역버스","600"
"100019","백암아트홀","T","버스정류장","강남경찰서"
"100018","민속극장풍류","T","버스정류장","라마다호텔"
"100017","라트어린이극장","S","지하철","3호선 양재 (5번출구)"
"100007","한국자수박물관","B","간선버스","212"
"100003","경기여고 경운박물관","S","지하철","3호선 대치역에서 하차 7번 출구에서 143번 420번 버스 환승 분당선 개포동역에서 하차 7번 출구."
"100001","개포도서관","G","지선버스","5 4412 4411 3219"
"100895","연세대학교 김대중도서관","S","지하철","홍대입구역 567번 출구 도보 5분"
"100157","동작도서관","T","버스정류장","동작도서관 앞"
"100153","동대문구정보화도서관","T","버스정류장","홍릉초등학교"
"100150","서울약령시한의약박물관","B","간선버스","105 147 201 260 261 262 270 271 420 720"
"100148","동대문도서관","T","버스정류장","동대문도서관 앞"
"100140","옹기민속박물관","S","지하철","4호선 수유 (4번출구) 덕성여대 후문"
"100139","도봉도서관","G","지선버스","1161(구10) 1120(구407) 1118 1144 1217(구6-1) 1218(구16-1)"
"100136","노원구민체육센터","B","간선버스","105 111"
"100135","노원평생학습관","S","지하철","7호선 하계역 하차 ①번 출구"
"100131","노원청소년수련관","S","지하철","7호선 중계역 5번출구 은곡공고 방향 도보 10분 거리"
"100126","육군사관학교 박물관","S","지하철","7호선 태릉입구"
"100119","평강성서유물박물관","T","버스정류장","오류역 정류장에 하차"
"100115","구로도서관","S","지하철","전철 2호선 신도림역 대림역 1호선 구로역"
"100112","고척도서관","G","지선버스","5626 5614 6612 6613"
"100106","나루아트센터","G","지선버스","2217 2222 2223 2224 3216 3219 4212"
"100094","서울악스","R","광역버스","9301"
"100093","프리머스 신림","G","지선버스","5516 5518 5519 5528 5529 5613 5614 5711 6513 6514"
"100092","호림박물관","S","지하철","2호선 신림 (5번출구)"
"100086","서울시립미술관 남서울분관","S","지하철","2호선 사당역 6번출구 4호선 사당역 6번출구"
"100085","뉴시네마","T","버스정류장","화곡역"
"100082","강서도서관","S","지하철","9호선 등촌역 7번출구 도보 10분"
"100081","강서구민회관","S","지하철","지하철 5호선 : 우장산역 1번 출구 => 강서05번 구민회관 하차 지하철 5호선 : 발산역(우장산공원출구) 도보 15분"
"100073","한국점자도서관","T","버스정류장","암사역"
"100069","강동어린이회관아이누리홀","T","버스정류장","112 16 70 112-1 영파여고 강동구청역 하차 => 도보5분"
"100067","강동도서관","T","버스정류장","길동역진흥아파트"
"100065","고덕평생학습관","S","지하철","5호선 고덕역 하차 3번 출구"
"100063","카이스갤러리","Y","순환버스","41"
"100060","박영덕화랑","B","간선버스","147 148"
"100057","갤러리 원 (원화랑)","S","지하철","3호선 압구정 (2번출구)"
"100049","태권도기념관","G","지선버스","4312 4417 4420 4421 4422 4424 5412"
"100047","이스탄불 문화원","Y","순환버스","41"
"100046","국기원","Y","순환버스","41"
"100043","웅진씽크빅아트홀(구 계몽아트홀)","S","지하철","2호선 선릉 (3번출구)"
"100039","도산안창호 기념관","G","지선버스","4212 3011 2411 4312 4411 4422"
"100037","표갤러리","S","지하철","3호선 압구정 (5번출구)"
"100036","예화랑","S","지하철","3호선 압구정 (4번출구)"
"100026","코엑스전시장","G","지선버스","2413 3412 3422 4411 4418 4419 4420"
"100023","김치박물관","Y","순환버스","41"
"100022","강남도서관","T","버스정류장","주택공사 앞 하차"
"100020","코엑스 오디토리움","S","지하철","2호선 삼성 56번출구"
"100019","백암아트홀","Y","순환버스","41"
"100018","민속극장풍류","G","지선버스","4312 3219"
"100017","라트어린이극장","T","버스정류장","원불교"
"100015","KT&G 상상아트홀","S","지하철","2호선 삼성역 2번 출구"
"100010","브로드웨이","B","간선버스","145 405"
